"","id","value","year"
"2705","AFG",3300,"2006"
"2706","ALB",500,"2006"
"2707","DZA",6900,"2006"
"2708","AGO",150000,"2006"
"2709","ARG",89000,"2006"
"2710","ARM",3100,"2006"
"2711","AUS",18000,"2006"
"2712","AUT",NA,"2006"
"2713","AZE",3900,"2006"
"2714","BHS",6100,"2006"
"2715","BHR",200,"2006"
"2716","BGD",7100,"2006"
"2717","BRB",1800,"2006"
"2718","BLR",4600,"2006"
"2719","BEL",NA,"2006"
"2720","BLZ",2700,"2006"
"2721","BEN",58000,"2006"
"2722","BTN",NA,"2006"
"2723","BOL",18000,"2006"
"2724","BIH",NA,"2006"
"2725","BWA",300000,"2006"
"2726","BRA",520000,"2006"
"2727","BRN",NA,"2006"
"2728","BGR",1900,"2006"
"2729","BFA",120000,"2006"
"2730","BDI",110000,"2006"
"2731","CPV",2500,"2006"
"2732","KHM",86000,"2006"
"2733","CMR",540000,"2006"
"2734","CAN",NA,"2006"
"2735","CAF",150000,"2006"
"2736","TCD",100000,"2006"
"2737","CHL",30000,"2006"
"2738","CHN",NA,"2006"
"2739","COL",110000,"2006"
"2740","COM",200,"2006"
"2741","COG",69000,"2006"
"2742","CRI",7200,"2006"
"2743","HRV",1000,"2006"
"2744","CUB",6400,"2006"
"2745","CYP",NA,"2006"
"2746","CZE",1100,"2006"
"2747","CIV",570000,"2006"
"2748","PRK",NA,"2006"
"2749","COD",510000,"2006"
"2750","DNK",NA,"2006"
"2751","DJI",12000,"2006"
"2752","DOM",89000,"2006"
"2753","ECU",23000,"2006"
"2754","EGY",3900,"2006"
"2755","SLV",21000,"2006"
"2756","GNQ",20000,"2006"
"2757","ERI",20000,"2006"
"2758","EST",NA,"2006"
"2759","ETH",860000,"2006"
"2760","FJI",500,"2006"
"2761","FIN",NA,"2006"
"2762","FRA",130000,"2006"
"2763","GAB",53000,"2006"
"2764","GMB",17000,"2006"
"2765","GEO",4600,"2006"
"2766","DEU",NA,"2006"
"2767","GHA",360000,"2006"
"2768","GRC",NA,"2006"
"2769","GTM",31000,"2006"
"2770","GIN",100000,"2006"
"2771","GNB",39000,"2006"
"2772","GUY",5500,"2006"
"2773","HTI",130000,"2006"
"2774","HND",27000,"2006"
"2775","HUN",NA,"2006"
"2776","ISL",NA,"2006"
"2777","IND",2300000,"2006"
"2778","IDN",340000,"2006"
"2779","IRN",53000,"2006"
"2780","IRL",4600,"2006"
"2781","ISR",NA,"2006"
"2782","ITA",120000,"2006"
"2783","JAM",30000,"2006"
"2784","JPN",NA,"2006"
"2785","JOR",200,"2006"
"2786","KAZ",9400,"2006"
"2787","KEN",1500000,"2006"
"2788","KWT",200,"2006"
"2789","KGZ",3100,"2006"
"2790","LAO",6700,"2006"
"2791","LVA",6600,"2006"
"2792","LBN",1300,"2006"
"2793","LSO",240000,"2006"
"2794","LBR",54000,"2006"
"2795","LTU",1800,"2006"
"2796","LUX",NA,"2006"
"2797","MDG",19000,"2006"
"2798","MWI",950000,"2006"
"2799","MYS",110000,"2006"
"2800","MDV",NA,"2006"
"2801","MLI",110000,"2006"
"2802","MLT",500,"2006"
"2803","MRT",14000,"2006"
"2804","MEX",160000,"2006"
"2805","MNG",200,"2006"
"2806","MNE",200,"2006"
"2807","MAR",15000,"2006"
"2808","MOZ",1500000,"2006"
"2809","MMR",250000,"2006"
"2810","NAM",180000,"2006"
"2811","NPL",40000,"2006"
"2812","NLD",17000,"2006"
"2813","NZL",NA,"2006"
"2814","NIC",9900,"2006"
"2815","NER",67000,"2006"
"2816","NGA",3100000,"2006"
"2817","NOR",NA,"2006"
"2818","OMN",NA,"2006"
"2819","PAK",20000,"2006"
"2820","PAN",14000,"2006"
"2821","PNG",36000,"2006"
"2822","PRY",13000,"2006"
"2823","PER",71000,"2006"
"2824","PHL",4900,"2006"
"2825","POL",NA,"2006"
"2826","PRT",NA,"2006"
"2827","QAT",100,"2006"
"2828","KOR",NA,"2006"
"2829","MDA",7500,"2006"
"2830","ROU",12000,"2006"
"2831","RUS",NA,"2006"
"2832","RWA",210000,"2006"
"2833","SAU",5300,"2006"
"2834","SEN",45000,"2006"
"2835","SRB",1500,"2006"
"2836","SLE",47000,"2006"
"2837","SGP",NA,"2006"
"2838","SVK",500,"2006"
"2839","SVN",1000,"2006"
"2840","SOM",27000,"2006"
"2841","ZAF",5400000,"2006"
"2842","SSD",160000,"2006"
"2843","ESP",120000,"2006"
"2844","LKA",1000,"2006"
"2845","SDN",31000,"2006"
"2846","SUR",3800,"2006"
"2847","SWZ",170000,"2006"
"2848","SWE",7100,"2006"
"2849","CHE",NA,"2006"
"2850","SYR",NA,"2006"
"2851","TJK",7100,"2006"
"2852","THA",550000,"2006"
"2853","MKD",200,"2006"
"2854","TLS",NA,"2006"
"2855","TGO",120000,"2006"
"2856","TTO",9600,"2006"
"2857","TUN",1000,"2006"
"2858","TUR",NA,"2006"
"2859","TKM",NA,"2006"
"2860","UGA",1200000,"2006"
"2861","UKR",210000,"2006"
"2862","ARE",NA,"2006"
"2863","GBR",NA,"2006"
"2864","TZA",1400000,"2006"
"2865","USA",NA,"2006"
"2866","URY",12000,"2006"
"2867","UZB",NA,"2006"
"2868","VEN",78000,"2006"
"2869","VNM",200000,"2006"
"2870","YEM",4600,"2006"
"2871","ZMB",930000,"2006"
"2872","ZWE",1300000,"2006"
"2873","Total",31400000,"2006"
"2874","AFG",3500,"2007"
"2875","ALB",500,"2007"
"2876","DZA",7600,"2007"
"2877","AGO",170000,"2007"
"2878","ARG",92000,"2007"
"2879","ARM",3200,"2007"
"2880","AUS",19000,"2007"
"2881","AUT",NA,"2007"
"2882","AZE",4400,"2007"
"2883","BHS",6300,"2007"
"2884","BHR",500,"2007"
"2885","BGD",8000,"2007"
"2886","BRB",1900,"2007"
"2887","BLR",5500,"2007"
"2888","BEL",NA,"2007"
"2889","BLZ",3000,"2007"
"2890","BEN",58000,"2007"
"2891","BTN",NA,"2007"
"2892","BOL",19000,"2007"
"2893","BIH",NA,"2007"
"2894","BWA",310000,"2007"
"2895","BRA",550000,"2007"
"2896","BRN",NA,"2007"
"2897","BGR",2400,"2007"
"2898","BFA",110000,"2007"
"2899","BDI",100000,"2007"
"2900","CPV",2500,"2007"
"2901","KHM",84000,"2007"
"2902","CMR",550000,"2007"
"2903","CAN",NA,"2007"
"2904","CAF",140000,"2007"
"2905","TCD",100000,"2007"
"2906","CHL",33000,"2007"
"2907","CHN",NA,"2007"
"2908","COL",110000,"2007"
"2909","COM",200,"2007"
"2910","COG",69000,"2007"
"2911","CRI",7800,"2007"
"2912","HRV",1000,"2007"
"2913","CUB",7400,"2007"
"2914","CYP",NA,"2007"
"2915","CZE",1300,"2007"
"2916","CIV",560000,"2007"
"2917","PRK",NA,"2007"
"2918","COD",500000,"2007"
"2919","DNK",NA,"2007"
"2920","DJI",11000,"2007"
"2921","DOM",85000,"2007"
"2922","ECU",23000,"2007"
"2923","EGY",4300,"2007"
"2924","SLV",22000,"2007"
"2925","GNQ",21000,"2007"
"2926","ERI",19000,"2007"
"2927","EST",NA,"2007"
"2928","ETH",810000,"2007"
"2929","FJI",500,"2007"
"2930","FIN",NA,"2007"
"2931","FRA",140000,"2007"
"2932","GAB",52000,"2007"
"2933","GMB",18000,"2007"
"2934","GEO",5200,"2007"
"2935","DEU",NA,"2007"
"2936","GHA",340000,"2007"
"2937","GRC",NA,"2007"
"2938","GTM",33000,"2007"
"2939","GIN",100000,"2007"
"2940","GNB",41000,"2007"
"2941","GUY",5800,"2007"
"2942","HTI",130000,"2007"
"2943","HND",26000,"2007"
"2944","HUN",NA,"2007"
"2945","ISL",NA,"2007"
"2946","IND",2200000,"2007"
"2947","IDN",390000,"2007"
"2948","IRN",56000,"2007"
"2949","IRL",4800,"2007"
"2950","ISR",NA,"2007"
"2951","ITA",120000,"2007"
"2952","JAM",29000,"2007"
"2953","JPN",NA,"2007"
"2954","JOR",500,"2007"
"2955","KAZ",11000,"2007"
"2956","KEN",1500000,"2007"
"2957","KWT",200,"2007"
"2958","KGZ",3600,"2007"
"2959","LAO",7500,"2007"
"2960","LVA",6600,"2007"
"2961","LBN",1300,"2007"
"2962","LSO",250000,"2007"
"2963","LBR",52000,"2007"
"2964","LTU",1900,"2007"
"2965","LUX",NA,"2007"
"2966","MDG",19000,"2007"
"2967","MWI",950000,"2007"
"2968","MYS",110000,"2007"
"2969","MDV",NA,"2007"
"2970","MLI",110000,"2007"
"2971","MLT",500,"2007"
"2972","MRT",14000,"2007"
"2973","MEX",160000,"2007"
"2974","MNG",200,"2007"
"2975","MNE",200,"2007"
"2976","MAR",16000,"2007"
"2977","MOZ",1500000,"2007"
"2978","MMR",250000,"2007"
"2979","NAM",180000,"2007"
"2980","NPL",40000,"2007"
"2981","NLD",18000,"2007"
"2982","NZL",NA,"2007"
"2983","NIC",9700,"2007"
"2984","NER",65000,"2007"
"2985","NGA",3100000,"2007"
"2986","NOR",NA,"2007"
"2987","OMN",NA,"2007"
"2988","PAK",31000,"2007"
"2989","PAN",15000,"2007"
"2990","PNG",37000,"2007"
"2991","PRY",13000,"2007"
"2992","PER",70000,"2007"
"2993","PHL",6400,"2007"
"2994","POL",NA,"2007"
"2995","PRT",NA,"2007"
"2996","QAT",100,"2007"
"2997","KOR",NA,"2007"
"2998","MDA",8300,"2007"
"2999","ROU",12000,"2007"
"3000","RUS",NA,"2007"
"3001","RWA",200000,"2007"
"3002","SAU",5700,"2007"
"3003","SEN",45000,"2007"
"3004","SRB",1500,"2007"
"3005","SLE",50000,"2007"
"3006","SGP",NA,"2007"
"3007","SVK",500,"2007"
"3008","SVN",1000,"2007"
"3009","SOM",27000,"2007"
"3010","ZAF",5600000,"2007"
"3011","SSD",170000,"2007"
"3012","ESP",120000,"2007"
"3013","LKA",1200,"2007"
"3014","SDN",34000,"2007"
"3015","SUR",3800,"2007"
"3016","SWZ",170000,"2007"
"3017","SWE",7400,"2007"
"3018","CHE",NA,"2007"
"3019","SYR",NA,"2007"
"3020","TJK",8200,"2007"
"3021","THA",540000,"2007"
"3022","MKD",200,"2007"
"3023","TLS",NA,"2007"
"3024","TGO",120000,"2007"
"3025","TTO",9900,"2007"
"3026","TUN",1100,"2007"
"3027","TUR",NA,"2007"
"3028","TKM",NA,"2007"
"3029","UGA",1200000,"2007"
"3030","UKR",200000,"2007"
"3031","ARE",NA,"2007"
"3032","GBR",NA,"2007"
"3033","TZA",1400000,"2007"
"3034","USA",NA,"2007"
"3035","URY",12000,"2007"
"3036","UZB",NA,"2007"
"3037","VEN",82000,"2007"
"3038","VNM",210000,"2007"
"3039","YEM",5000,"2007"
"3040","ZMB",940000,"2007"
"3041","ZWE",1300000,"2007"
"3042","Total",31700000,"2007"
"3043","AFG",3800,"2008"
"3044","ALB",1000,"2008"
"3045","DZA",8100,"2008"
"3046","AGO",180000,"2008"
"3047","ARG",95000,"2008"
"3048","ARM",3200,"2008"
"3049","AUS",20000,"2008"
"3050","AUT",NA,"2008"
"3051","AZE",4700,"2008"
"3052","BHS",6500,"2008"
"3053","BHR",500,"2008"
"3054","BGD",8700,"2008"
"3055","BRB",2000,"2008"
"3056","BLR",6600,"2008"
"3057","BEL",NA,"2008"
"3058","BLZ",3200,"2008"
"3059","BEN",58000,"2008"
"3060","BTN",NA,"2008"
"3061","BOL",19000,"2008"
"3062","BIH",NA,"2008"
"3063","BWA",310000,"2008"
"3064","BRA",590000,"2008"
"3065","BRN",NA,"2008"
"3066","BGR",2700,"2008"
"3067","BFA",110000,"2008"
"3068","BDI",98000,"2008"
"3069","CPV",2500,"2008"
"3070","KHM",83000,"2008"
"3071","CMR",550000,"2008"
"3072","CAN",NA,"2008"
"3073","CAF",140000,"2008"
"3074","TCD",100000,"2008"
"3075","CHL",36000,"2008"
"3076","CHN",NA,"2008"
"3077","COL",110000,"2008"
"3078","COM",200,"2008"
"3079","COG",70000,"2008"
"3080","CRI",8300,"2008"
"3081","HRV",1000,"2008"
"3082","CUB",8500,"2008"
"3083","CYP",NA,"2008"
"3084","CZE",1400,"2008"
"3085","CIV",540000,"2008"
"3086","PRK",NA,"2008"
"3087","COD",480000,"2008"
"3088","DNK",NA,"2008"
"3089","DJI",11000,"2008"
"3090","DOM",82000,"2008"
"3091","ECU",24000,"2008"
"3092","EGY",4800,"2008"
"3093","SLV",22000,"2008"
"3094","GNQ",23000,"2008"
"3095","ERI",18000,"2008"
"3096","EST",NA,"2008"
"3097","ETH",770000,"2008"
"3098","FJI",500,"2008"
"3099","FIN",NA,"2008"
"3100","FRA",140000,"2008"
"3101","GAB",51000,"2008"
"3102","GMB",19000,"2008"
"3103","GEO",5800,"2008"
"3104","DEU",NA,"2008"
"3105","GHA",330000,"2008"
"3106","GRC",NA,"2008"
"3107","GTM",34000,"2008"
"3108","GIN",110000,"2008"
"3109","GNB",42000,"2008"
"3110","GUY",6100,"2008"
"3111","HTI",140000,"2008"
"3112","HND",25000,"2008"
"3113","HUN",NA,"2008"
"3114","ISL",NA,"2008"
"3115","IND",2200000,"2008"
"3116","IDN",430000,"2008"
"3117","IRN",59000,"2008"
"3118","IRL",5000,"2008"
"3119","ISR",NA,"2008"
"3120","ITA",130000,"2008"
"3121","JAM",29000,"2008"
"3122","JPN",NA,"2008"
"3123","JOR",500,"2008"
"3124","KAZ",12000,"2008"
"3125","KEN",1500000,"2008"
"3126","KWT",500,"2008"
"3127","KGZ",4100,"2008"
"3128","LAO",8200,"2008"
"3129","LVA",6600,"2008"
"3130","LBN",1400,"2008"
"3131","LSO",250000,"2008"
"3132","LBR",50000,"2008"
"3133","LTU",2100,"2008"
"3134","LUX",NA,"2008"
"3135","MDG",19000,"2008"
"3136","MWI",950000,"2008"
"3137","MYS",110000,"2008"
"3138","MDV",NA,"2008"
"3139","MLI",110000,"2008"
"3140","MLT",500,"2008"
"3141","MRT",14000,"2008"
"3142","MEX",170000,"2008"
"3143","MNG",200,"2008"
"3144","MNE",200,"2008"
"3145","MAR",17000,"2008"
"3146","MOZ",1600000,"2008"
"3147","MMR",240000,"2008"
"3148","NAM",190000,"2008"
"3149","NPL",40000,"2008"
"3150","NLD",19000,"2008"
"3151","NZL",NA,"2008"
"3152","NIC",9500,"2008"
"3153","NER",62000,"2008"
"3154","NGA",3100000,"2008"
"3155","NOR",NA,"2008"
"3156","OMN",NA,"2008"
"3157","PAK",42000,"2008"
"3158","PAN",15000,"2008"
"3159","PNG",38000,"2008"
"3160","PRY",14000,"2008"
"3161","PER",69000,"2008"
"3162","PHL",8200,"2008"
"3163","POL",NA,"2008"
"3164","PRT",NA,"2008"
"3165","QAT",100,"2008"
"3166","KOR",NA,"2008"
"3167","MDA",9200,"2008"
"3168","ROU",13000,"2008"
"3169","RUS",NA,"2008"
"3170","RWA",200000,"2008"
"3171","SAU",6100,"2008"
"3172","SEN",45000,"2008"
"3173","SRB",1600,"2008"
"3174","SLE",52000,"2008"
"3175","SGP",NA,"2008"
"3176","SVK",500,"2008"
"3177","SVN",1000,"2008"
"3178","SOM",27000,"2008"
"3179","ZAF",5800000,"2008"
"3180","SSD",180000,"2008"
"3181","ESP",120000,"2008"
"3182","LKA",1300,"2008"
"3183","SDN",37000,"2008"
"3184","SUR",3900,"2008"
"3185","SWZ",180000,"2008"
"3186","SWE",7700,"2008"
"3187","CHE",NA,"2008"
"3188","SYR",NA,"2008"
"3189","TJK",9200,"2008"
"3190","THA",530000,"2008"
"3191","MKD",200,"2008"
"3192","TLS",NA,"2008"
"3193","TGO",120000,"2008"
"3194","TTO",10000,"2008"
"3195","TUN",1300,"2008"
"3196","TUR",NA,"2008"
"3197","TKM",NA,"2008"
"3198","UGA",1200000,"2008"
"3199","UKR",200000,"2008"
"3200","ARE",NA,"2008"
"3201","GBR",NA,"2008"
"3202","TZA",1300000,"2008"
"3203","USA",NA,"2008"
"3204","URY",12000,"2008"
"3205","UZB",NA,"2008"
"3206","VEN",87000,"2008"
"3207","VNM",220000,"2008"
"3208","YEM",5400,"2008"
"3209","ZMB",960000,"2008"
"3210","ZWE",1300000,"2008"
"3211","Total",32200000,"2008"
"3212","AFG",4100,"2009"
"3213","ALB",1000,"2009"
"3214","DZA",8700,"2009"
"3215","AGO",190000,"2009"
"3216","ARG",98000,"2009"
"3217","ARM",3200,"2009"
"3218","AUS",20000,"2009"
"3219","AUT",NA,"2009"
"3220","AZE",5200,"2009"
"3221","BHS",6700,"2009"
"3222","BHR",500,"2009"
"3223","BGD",9300,"2009"
"3224","BRB",2100,"2009"
"3225","BLR",7700,"2009"
"3226","BEL",NA,"2009"
"3227","BLZ",3400,"2009"
"3228","BEN",59000,"2009"
"3229","BTN",NA,"2009"
"3230","BOL",19000,"2009"
"3231","BIH",NA,"2009"
"3232","BWA",320000,"2009"
"3233","BRA",620000,"2009"
"3234","BRN",NA,"2009"
"3235","BGR",2900,"2009"
"3236","BFA",100000,"2009"
"3237","BDI",95000,"2009"
"3238","CPV",2500,"2009"
"3239","KHM",82000,"2009"
"3240","CMR",560000,"2009"
"3241","CAN",NA,"2009"
"3242","CAF",140000,"2009"
"3243","TCD",100000,"2009"
"3244","CHL",38000,"2009"
"3245","CHN",NA,"2009"
"3246","COL",110000,"2009"
"3247","COM",200,"2009"
"3248","COG",73000,"2009"
"3249","CRI",9000,"2009"
"3250","HRV",1000,"2009"
"3251","CUB",9700,"2009"
"3252","CYP",NA,"2009"
"3253","CZE",1600,"2009"
"3254","CIV",530000,"2009"
"3255","PRK",NA,"2009"
"3256","COD",460000,"2009"
"3257","DNK",NA,"2009"
"3258","DJI",10000,"2009"
"3259","DOM",79000,"2009"
"3260","ECU",25000,"2009"
"3261","EGY",5400,"2009"
"3262","SLV",22000,"2009"
"3263","GNQ",25000,"2009"
"3264","ERI",17000,"2009"
"3265","EST",NA,"2009"
"3266","ETH",740000,"2009"
"3267","FJI",500,"2009"
"3268","FIN",NA,"2009"
"3269","FRA",150000,"2009"
"3270","GAB",51000,"2009"
"3271","GMB",19000,"2009"
"3272","GEO",6500,"2009"
"3273","DEU",NA,"2009"
"3274","GHA",310000,"2009"
"3275","GRC",NA,"2009"
"3276","GTM",36000,"2009"
"3277","GIN",110000,"2009"
"3278","GNB",42000,"2009"
"3279","GUY",6300,"2009"
"3280","HTI",140000,"2009"
"3281","HND",24000,"2009"
"3282","HUN",NA,"2009"
"3283","ISL",NA,"2009"
"3284","IND",2200000,"2009"
"3285","IDN",470000,"2009"
"3286","IRN",61000,"2009"
"3287","IRL",5200,"2009"
"3288","ISR",NA,"2009"
"3289","ITA",130000,"2009"
"3290","JAM",29000,"2009"
"3291","JPN",NA,"2009"
"3292","JOR",500,"2009"
"3293","KAZ",13000,"2009"
"3294","KEN",1500000,"2009"
"3295","KWT",500,"2009"
"3296","KGZ",4700,"2009"
"3297","LAO",8900,"2009"
"3298","LVA",6600,"2009"
"3299","LBN",1500,"2009"
"3300","LSO",260000,"2009"
"3301","LBR",48000,"2009"
"3302","LTU",2200,"2009"
"3303","LUX",NA,"2009"
"3304","MDG",20000,"2009"
"3305","MWI",960000,"2009"
"3306","MYS",110000,"2009"
"3307","MDV",NA,"2009"
"3308","MLI",110000,"2009"
"3309","MLT",500,"2009"
"3310","MRT",14000,"2009"
"3311","MEX",180000,"2009"
"3312","MNG",500,"2009"
"3313","MNE",500,"2009"
"3314","MAR",18000,"2009"
"3315","MOZ",1600000,"2009"
"3316","MMR",240000,"2009"
"3317","NAM",190000,"2009"
"3318","NPL",39000,"2009"
"3319","NLD",19000,"2009"
"3320","NZL",NA,"2009"
"3321","NIC",9300,"2009"
"3322","NER",60000,"2009"
"3323","NGA",3100000,"2009"
"3324","NOR",NA,"2009"
"3325","OMN",NA,"2009"
"3326","PAK",55000,"2009"
"3327","PAN",16000,"2009"
"3328","PNG",39000,"2009"
"3329","PRY",15000,"2009"
"3330","PER",68000,"2009"
"3331","PHL",12000,"2009"
"3332","POL",NA,"2009"
"3333","PRT",NA,"2009"
"3334","QAT",100,"2009"
"3335","KOR",NA,"2009"
"3336","MDA",10000,"2009"
"3337","ROU",13000,"2009"
"3338","RUS",NA,"2009"
"3339","RWA",200000,"2009"
"3340","SAU",6500,"2009"
"3341","SEN",45000,"2009"
"3342","SRB",1700,"2009"
"3343","SLE",54000,"2009"
"3344","SGP",NA,"2009"
"3345","SVK",1000,"2009"
"3346","SVN",1000,"2009"
"3347","SOM",26000,"2009"
"3348","ZAF",5900000,"2009"
"3349","SSD",180000,"2009"
"3350","ESP",130000,"2009"
"3351","LKA",1600,"2009"
"3352","SDN",40000,"2009"
"3353","SUR",4000,"2009"
"3354","SWZ",180000,"2009"
"3355","SWE",7900,"2009"
"3356","CHE",NA,"2009"
"3357","SYR",NA,"2009"
"3358","TJK",10000,"2009"
"3359","THA",520000,"2009"
"3360","MKD",200,"2009"
"3361","TLS",NA,"2009"
"3362","TGO",120000,"2009"
"3363","TTO",10000,"2009"
"3364","TUN",1400,"2009"
"3365","TUR",NA,"2009"
"3366","TKM",NA,"2009"
"3367","UGA",1300000,"2009"
"3368","UKR",200000,"2009"
"3369","ARE",NA,"2009"
"3370","GBR",NA,"2009"
"3371","TZA",1300000,"2009"
"3372","USA",NA,"2009"
"3373","URY",12000,"2009"
"3374","UZB",NA,"2009"
"3375","VEN",92000,"2009"
"3376","VNM",230000,"2009"
"3377","YEM",5800,"2009"
"3378","ZMB",980000,"2009"
"3379","ZWE",1300000,"2009"
"3380","Total",32600000,"2009"
"3381","AFG",4500,"2010"
"3382","ALB",1000,"2010"
"3383","DZA",9200,"2010"
"3384","AGO",210000,"2010"
"3385","ARG",100000,"2010"
"3386","ARM",3200,"2010"
"3387","AUS",21000,"2010"
"3388","AUT",NA,"2010"
"3389","AZE",5800,"2010"
"3390","BHS",7000,"2010"
"3391","BHR",500,"2010"
"3392","BGD",9700,"2010"
"3393","BRB",2200,"2010"
"3394","BLR",9100,"2010"
"3395","BEL",NA,"2010"
"3396","BLZ",3500,"2010"
"3397","BEN",60000,"2010"
"3398","BTN",NA,"2010"
"3399","BOL",19000,"2010"
"3400","BIH",NA,"2010"
"3401","BWA",320000,"2010"
"3402","BRA",640000,"2010"
"3403","BRN",NA,"2010"
"3404","BGR",3100,"2010"
"3405","BFA",100000,"2010"
"3406","BDI",93000,"2010"
"3407","CPV",2500,"2010"
"3408","KHM",81000,"2010"
"3409","CMR",560000,"2010"
"3410","CAN",NA,"2010"
"3411","CAF",130000,"2010"
"3412","TCD",110000,"2010"
"3413","CHL",41000,"2010"
"3414","CHN",NA,"2010"
"3415","COL",110000,"2010"
"3416","COM",200,"2010"
"3417","COG",75000,"2010"
"3418","CRI",9600,"2010"
"3419","HRV",1100,"2010"
"3420","CUB",11000,"2010"
"3421","CYP",NA,"2010"
"3422","CZE",1800,"2010"
"3423","CIV",520000,"2010"
"3424","PRK",NA,"2010"
"3425","COD",450000,"2010"
"3426","DNK",NA,"2010"
"3427","DJI",10000,"2010"
"3428","DOM",76000,"2010"
"3429","ECU",26000,"2010"
"3430","EGY",6000,"2010"
"3431","SLV",23000,"2010"
"3432","GNQ",26000,"2010"
"3433","ERI",17000,"2010"
"3434","EST",NA,"2010"
"3435","ETH",720000,"2010"
"3436","FJI",500,"2010"
"3437","FIN",NA,"2010"
"3438","FRA",150000,"2010"
"3439","GAB",50000,"2010"
"3440","GMB",20000,"2010"
"3441","GEO",7200,"2010"
"3442","DEU",NA,"2010"
"3443","GHA",300000,"2010"
"3444","GRC",NA,"2010"
"3445","GTM",38000,"2010"
"3446","GIN",110000,"2010"
"3447","GNB",42000,"2010"
"3448","GUY",6600,"2010"
"3449","HTI",140000,"2010"
"3450","HND",24000,"2010"
"3451","HUN",NA,"2010"
"3452","ISL",NA,"2010"
"3453","IND",2200000,"2010"
"3454","IDN",510000,"2010"
"3455","IRN",63000,"2010"
"3456","IRL",5300,"2010"
"3457","ISR",NA,"2010"
"3458","ITA",130000,"2010"
"3459","JAM",29000,"2010"
"3460","JPN",NA,"2010"
"3461","JOR",500,"2010"
"3462","KAZ",15000,"2010"
"3463","KEN",1500000,"2010"
"3464","KWT",500,"2010"
"3465","KGZ",5200,"2010"
"3466","LAO",9500,"2010"
"3467","LVA",6600,"2010"
"3468","LBN",1600,"2010"
"3469","LSO",270000,"2010"
"3470","LBR",46000,"2010"
"3471","LTU",2300,"2010"
"3472","LUX",NA,"2010"
"3473","MDG",21000,"2010"
"3474","MWI",970000,"2010"
"3475","MYS",110000,"2010"
"3476","MDV",NA,"2010"
"3477","MLI",110000,"2010"
"3478","MLT",500,"2010"
"3479","MRT",14000,"2010"
"3480","MEX",180000,"2010"
"3481","MNG",500,"2010"
"3482","MNE",500,"2010"
"3483","MAR",19000,"2010"
"3484","MOZ",1700000,"2010"
"3485","MMR",240000,"2010"
"3486","NAM",200000,"2010"
"3487","NPL",38000,"2010"
"3488","NLD",20000,"2010"
"3489","NZL",NA,"2010"
"3490","NIC",9200,"2010"
"3491","NER",58000,"2010"
"3492","NGA",3100000,"2010"
"3493","NOR",NA,"2010"
"3494","OMN",NA,"2010"
"3495","PAK",66000,"2010"
"3496","PAN",17000,"2010"
"3497","PNG",40000,"2010"
"3498","PRY",15000,"2010"
"3499","PER",68000,"2010"
"3500","PHL",16000,"2010"
"3501","POL",NA,"2010"
"3502","PRT",NA,"2010"
"3503","QAT",100,"2010"
"3504","KOR",NA,"2010"
"3505","MDA",11000,"2010"
"3506","ROU",14000,"2010"
"3507","RUS",NA,"2010"
"3508","RWA",210000,"2010"
"3509","SAU",6800,"2010"
"3510","SEN",45000,"2010"
"3511","SRB",1800,"2010"
"3512","SLE",56000,"2010"
"3513","SGP",NA,"2010"
"3514","SVK",1000,"2010"
"3515","SVN",1000,"2010"
"3516","SOM",26000,"2010"
"3517","ZAF",6100000,"2010"
"3518","SSD",180000,"2010"
"3519","ESP",130000,"2010"
"3520","LKA",1800,"2010"
"3521","SDN",43000,"2010"
"3522","SUR",4100,"2010"
"3523","SWZ",180000,"2010"
"3524","SWE",8300,"2010"
"3525","CHE",NA,"2010"
"3526","SYR",NA,"2010"
"3527","TJK",11000,"2010"
"3528","THA",510000,"2010"
"3529","MKD",500,"2010"
"3530","TLS",NA,"2010"
"3531","TGO",110000,"2010"
"3532","TTO",10000,"2010"
"3533","TUN",1600,"2010"
"3534","TUR",NA,"2010"
"3535","TKM",NA,"2010"
"3536","UGA",1300000,"2010"
"3537","UKR",200000,"2010"
"3538","ARE",NA,"2010"
"3539","GBR",NA,"2010"
"3540","TZA",1300000,"2010"
"3541","USA",NA,"2010"
"3542","URY",12000,"2010"
"3543","UZB",NA,"2010"
"3544","VEN",97000,"2010"
"3545","VNM",230000,"2010"
"3546","YEM",6300,"2010"
"3547","ZMB",1000000,"2010"
"3548","ZWE",1300000,"2010"
"3549","Total",33200000,"2010"
"3550","AFG",4900,"2011"
"3551","ALB",1000,"2011"
"3552","DZA",9700,"2011"
"3553","AGO",220000,"2011"
"3554","ARG",100000,"2011"
"3555","ARM",3100,"2011"
"3556","AUS",22000,"2011"
"3557","AUT",NA,"2011"
"3558","AZE",6400,"2011"
"3559","BHS",7200,"2011"
"3560","BHR",500,"2011"
"3561","BGD",10000,"2011"
"3562","BRB",2300,"2011"
"3563","BLR",11000,"2011"
"3564","BEL",NA,"2011"
"3565","BLZ",3700,"2011"
"3566","BEN",61000,"2011"
"3567","BTN",NA,"2011"
"3568","BOL",19000,"2011"
"3569","BIH",NA,"2011"
"3570","BWA",330000,"2011"
"3571","BRA",680000,"2011"
"3572","BRN",NA,"2011"
"3573","BGR",3200,"2011"
"3574","BFA",99000,"2011"
"3575","BDI",91000,"2011"
"3576","CPV",2500,"2011"
"3577","KHM",79000,"2011"
"3578","CMR",570000,"2011"
"3579","CAN",NA,"2011"
"3580","CAF",130000,"2011"
